district,date,cholera_cases,typhoid_cases,add_cases,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,state,latitude,longitude,population_2024,population_density,urban_pct,sanitation_coverage_pct,urban_sanitation_pct,rural_sanitation_pct,od_index,od_pct,water_access_pct,piped_water_pct,unprotected_water_src_pct,wash_index,children_u5_diarrhea_pct,stunting_u5_pct,anemia_women_pct,phc_coverage_pct,asha_per_1000,wash_risk_category,data_source,survey_year,week_of_year,month,season_sin,season_cos,cholera_cases_lag1,cholera_cases_lag2,cholera_cases_lag4,cholera_cases_lag8,typhoid_cases_lag1,typhoid_cases_lag2,typhoid_cases_lag4,typhoid_cases_lag8,add_cases_lag1,add_cases_lag2,add_cases_lag4,add_cases_lag8,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag4,rainfall_mm_lag8,rainfall_anomaly_pct_lag1,rainfall_anomaly_pct_lag2,rainfall_anomaly_pct_lag4,rainfall_anomaly_pct_lag8,cholera_cases_roll4_mean,cholera_cases_roll4_std,cholera_cases_roll8_mean,cholera_cases_roll8_std,typhoid_cases_roll4_mean,typhoid_cases_roll4_std,typhoid_cases_roll8_mean,typhoid_cases_roll8_std,add_cases_roll4_mean,add_cases_roll4_std,add_cases_roll8_mean,add_cases_roll8_std,rainfall_mm_roll4_mean,rainfall_mm_roll4_std,rainfall_mm_roll8_mean,rainfall_mm_roll8_std,rainfall_anomaly_pct_roll4_mean,rainfall_anomaly_pct_roll4_std,rainfall_anomaly_pct_roll8_mean,rainfall_anomaly_pct_roll8_std,cholera_outbreak_label,cholera_risk_score,typhoid_outbreak_label,typhoid_risk_score,add_outbreak_label,add_risk_score
Nandurbar,2023-07-24,0,7,81,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,30,7,-0.46472317204376806,-0.8854560256532101,1.0,0.0,1.0,1.0,3.0,4.0,12.0,7.0,90.0,88.0,79.0,48.0,,,,,,,,,0.25,0.5000000000000003,0.375,0.5175491695067654,4.75,1.7078251276599303,8.125,4.120939559996344,85.25,4.425306015784018,85.375,4.373213921133826,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.3888888672839518,0,0.647999994816
Nandurbar,2023-07-31,1,7,90,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,31,7,-0.5680647467311556,-0.8229838658936566,0.0,1.0,0.0,0.0,7.0,3.0,5.0,14.0,81.0,90.0,82.0,91.0,,,,,,,,,0.5,0.5773502691896261,0.5,0.5345224838248486,5.25,2.061552812808828,7.25,3.370036032024415,87.25,4.27200187265887,85.25,4.20034012228246,,0.0,,0.0,,0.0,,0.0,1,0.33333322222225925,0,0.3888888672839518,1,0.71999999424
Nandurbar,2023-08-07,0,6,99,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,32,8,-0.663122658240795,-0.7485107481711013,1.0,0.0,0.0,1.0,7.0,7.0,4.0,8.0,90.0,81.0,88.0,87.0,,,,,,,,,0.5,0.5773502691896261,0.375,0.5175491695067654,5.75,1.8929694486000888,7.0,3.380617018914067,90.0,7.348469228349595,86.75,6.453127702351456,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.3333333148148158,1,0.7919999936640001
Nandurbar,2023-08-14,0,3,92,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,33,8,-0.7485107481711011,-0.6631226582407952,0.0,1.0,1.0,0.0,6.0,7.0,3.0,12.0,99.0,90.0,90.0,85.0,,,,,,,,,0.25,0.5000000000000003,0.375,0.5175491695067654,5.75,1.8929694486000888,5.875,2.9489707647632892,90.5,7.4161984870957225,87.625,6.653409437488103,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.1666666574074079,1,0.735999994112
Nandurbar,2023-08-21,0,5,84,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,34,8,-0.8229838658936564,-0.5680647467311559,0.0,0.0,0.0,1.0,3.0,6.0,7.0,12.0,92.0,99.0,81.0,79.0,,,,,,,,,0.25,0.5000000000000003,0.25,0.46291004988627543,5.25,1.7078251276599303,5.0,1.6035674514745488,91.25,6.184658438426562,88.25,5.922113522335347,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.27777776234567986,1,0.6719999946240001
Nandurbar,2023-08-28,0,9,83,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,35,8,-0.8854560256532096,-0.4647231720437691,0.0,0.0,1.0,0.0,5.0,3.0,7.0,5.0,84.0,92.0,90.0,82.0,,,,,,,,,0.0,0.0,0.25,0.46291004988627543,5.75,2.4999999999999982,5.5,2.138089935299397,89.5,7.5055534994651945,88.375,5.780200194259095,,0.0,,0.0,,0.0,,0.0,0,0.0,1,0.49999997222222375,1,0.6639999946880001
Nandurbar,2023-09-04,0,13,84,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,36,9,-0.9350162426854147,-0.3546048870425359,0.0,0.0,0.0,0.0,9.0,5.0,6.0,4.0,83.0,84.0,99.0,88.0,,,,,,,,,0.0,0.0,0.25,0.46291004988627543,7.5,4.4347115652166895,6.625,3.292307050426148,85.75,4.193248541803147,87.875,5.986592162013738,,0.0,,0.0,,0.0,,0.0,0,0.0,1,0.7222221820987677,1,0.6719999946240001
Nandurbar,2023-09-11,1,6,100,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,37,9,-0.970941817426052,-0.23931566428755774,0.0,0.0,0.0,1.0,13.0,9.0,3.0,3.0,84.0,83.0,92.0,90.0,,,,,,,,,0.25,0.5000000000000003,0.25,0.46291004988627543,8.25,3.5939764421413027,7.0,2.976095236571381,87.75,8.18026079453874,89.125,7.376361859732266,,0.0,,0.0,,0.0,,0.0,1,0.33333322222225925,0,0.3333333148148158,1,0.7999999936000001
Nandurbar,2023-09-18,2,11,94,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,38,9,-0.992708874098054,-0.12053668025532357,1.0,0.0,0.0,0.0,6.0,13.0,5.0,7.0,100.0,84.0,84.0,81.0,,,,,,,,,0.75,0.9574271077563382,0.5,0.7559289460184543,9.75,2.9860788111948176,7.5,3.2950178841916573,90.25,8.18026079453874,90.75,6.734771180755985,,0.0,,0.0,,0.0,,0.0,1,0.6666664444445185,1,0.6111110771604957,1,0.7519999939840001
Nandurbar,2023-09-25,1,7,80,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,39,9,-1.0,-1.8369701987210297e-16,2.0,1.0,0.0,1.0,11.0,6.0,9.0,7.0,94.0,100.0,83.0,90.0,,,,,,,,,1.0,0.8164965809277263,0.5,0.7559289460184543,9.25,3.3040379335998336,7.5,3.2950178841916573,89.5,9.146948489341543,89.5,7.74596669241474,,0.0,,0.0,,0.0,,0.0,1,0.33333322222225925,0,0.3888888672839518,0,0.63999999488
Nandurbar,2023-10-02,0,2,34,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,40,10,-0.992708874098054,0.1205366802553232,1.0,2.0,0.0,0.0,7.0,11.0,13.0,6.0,80.0,94.0,84.0,99.0,,,,,,,,,1.0,0.8164965809277263,0.5,0.7559289460184543,6.5,3.6968455021364712,7.0,3.817254061682112,77.0,29.86636904613617,81.375,20.29030380677991,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.11111110493827195,0,0.27199999782400003
Nandurbar,2023-10-09,2,3,29,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,41,10,-0.9709418174260521,0.23931566428755738,0.0,1.0,1.0,0.0,2.0,7.0,6.0,3.0,34.0,80.0,100.0,92.0,,,,,,,,,1.25,0.9574271077563382,0.75,0.8864052604279182,5.75,4.112987559751021,7.0,3.817254061682112,59.25,32.6126253670773,73.5,26.76885183513532,,0.0,,0.0,,0.0,,0.0,1,0.6666664444445185,0,0.1666666574074079,0,0.23199999814400002
Nandurbar,2023-10-16,1,9,30,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,42,10,-0.9350162426854148,0.35460488704253557,2.0,0.0,2.0,0.0,3.0,2.0,11.0,5.0,29.0,34.0,94.0,84.0,,,,,,,,,1.0,0.8164965809277263,0.875,0.8345229603962802,5.25,3.3040379335998336,7.5,3.7796447300922735,43.25,24.595053703268615,66.75,30.31619086513719,,0.0,,0.0,,0.0,,0.0,1,0.33333322222225925,1,0.49999997222222375,0,0.23999999808000003
Nandurbar,2023-10-23,0,3,41,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,43,10,-0.8854560256532101,0.464723172043768,1.0,2.0,1.0,0.0,9.0,3.0,7.0,9.0,30.0,29.0,80.0,83.0,,,,,,,,,0.75,0.9574271077563382,0.875,0.8345229603962802,4.25,3.201562118716423,6.75,4.026696625558688,33.5,5.4467115461227795,61.5,30.733880792562264,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.1666666574074079,0,0.32799999737600005
Nandurbar,2023-10-30,0,7,27,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,44,10,-0.822983865893657,0.5680647467311548,0.0,1.0,0.0,0.0,3.0,9.0,2.0,13.0,41.0,30.0,34.0,84.0,,,,,,,,,0.75,0.9574271077563382,0.875,0.8345229603962802,5.5,2.9999999999999987,6.0,3.162277660168381,31.75,6.291528696059,54.375,31.373043479121637,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.3888888672839518,0,0.215999998272
Nandurbar,2023-11-06,0,4,35,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,45,11,-0.7485107481711011,0.6631226582407952,0.0,0.0,2.0,1.0,7.0,3.0,3.0,6.0,27.0,41.0,29.0,100.0,,,,,,,,,0.25,0.5000000000000002,0.75,0.8864052604279182,5.75,2.7537852736430493,5.75,3.2403703492039315,33.25,6.130524719249885,46.25,25.788978819864667,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.2222222098765439,0,0.27999999776
Nandurbar,2023-11-13,1,2,39,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,46,11,-0.6631226582407955,0.7485107481711007,0.0,0.0,1.0,2.0,4.0,7.0,9.0,11.0,35.0,27.0,30.0,94.0,,,,,,,,,0.25,0.5000000000000002,0.625,0.7440238091428447,4.0,2.1602468994692847,4.625,2.669269563007829,35.5,6.191391873668946,39.375,17.112547610285436,,0.0,,0.0,,0.0,,0.0,1,0.33333322222225925,0,0.11111110493827195,0,0.31199999750400004
Nandurbar,2023-11-20,2,7,24,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,47,11,-0.5680647467311559,0.8229838658936564,1.0,0.0,0.0,1.0,2.0,4.0,3.0,7.0,39.0,35.0,41.0,80.0,,,,,,,,,0.75,0.9574271077563382,0.75,0.8864052604279182,5.0,2.449489742783176,4.625,2.669269563007829,31.25,6.94622199472494,32.375,5.902481318419062,,0.0,,0.0,,0.0,,0.0,1,0.6666664444445185,0,0.3888888672839518,0,0.191999998464
Nandurbar,2023-11-27,0,5,32,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,48,11,-0.4647231720437684,0.88545602565321,2.0,1.0,0.0,0.0,7.0,2.0,7.0,2.0,24.0,39.0,27.0,34.0,,,,,,,,,0.75,0.9574271077563382,0.75,0.8864052604279182,4.5,2.0816659994661304,5.0,2.4494897427831797,32.5,6.350852961085925,32.125,5.866064633612095,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.27777776234567986,0,0.255999997952
Nandurbar,2023-12-04,0,4,22,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,49,12,-0.35460488704253595,0.9350162426854147,0.0,2.0,0.0,2.0,5.0,7.0,4.0,3.0,32.0,24.0,35.0,29.0,,,,,,,,,0.75,0.9574271077563382,0.5,0.7559289460184543,4.5,2.0816659994661304,5.125,2.356601669474805,29.25,7.8049129826454315,31.25,6.840008354213805,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.2222222098765439,0,0.17599999859200002
Nandurbar,2023-12-11,0,4,26,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,50,12,-0.2393156642875578,0.970941817426052,0.0,0.0,1.0,1.0,4.0,5.0,2.0,9.0,22.0,32.0,39.0,30.0,,,,,,,,,0.5,1.0,0.375,0.7440238091428447,5.0,1.4142135623730918,4.5,1.7728105208558387,26.0,4.320493798938636,30.75,7.086203900134831,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.2222222098765439,0,0.20799999833600002
Nandurbar,2023-12-18,0,5,21,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,51,12,-0.12053668025532363,0.992708874098054,0.0,0.0,2.0,0.0,4.0,4.0,7.0,3.0,26.0,22.0,24.0,41.0,,,,,,,,,0.0,0.0,0.375,0.7440238091428447,4.5,0.5773502691896176,4.75,1.6690459207925625,25.25,4.991659710624034,28.25,6.453127702351598,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.27777776234567986,0,0.16799999865600002
Nandurbar,2023-12-25,0,2,20,,,,,,Maharashtra,21.371,74.248,1650000,0.011469534050179211,0.11392405063291139,0.00801603206412837,64.7,36.5,1.0,52.0,0.04060913705583743,66.3,38.7,0.01945006764798632,16.5,32.0,50.1,70.9,1.05,High,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,52,12,6.432490598706546e-16,1.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,7.0,21.0,26.0,32.0,27.0,,,,,,,,,0.0,0.0,0.375,0.7440238091428447,3.75,1.2583057392117878,4.125,1.6420805617960952,22.25,2.629955639676686,27.375,7.089982873241489,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.11111110493827195,0,0.15999999872
Nashik,2019-02-25,1,8,76,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,9,2,0.8854560256532099,0.4647231720437686,1.0,0.0,1.0,1.0,11.0,10.0,15.0,6.0,86.0,67.0,65.0,80.0,,,,,,,,,0.5,0.5773502691896257,0.625,0.7440238091428449,9.5,1.2909944487358065,10.75,3.105295017040594,74.0,9.05538513813742,71.625,7.008922884438092,,0.0,34.51,0.0,,0.0,129.57720503481025,0.0,0,0.1428571224489825,0,0.2424242350780535,0,0.2558922550306658
Nashik,2019-03-04,0,12,63,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,10,3,0.9350162426854148,0.35460488704253557,1.0,1.0,0.0,0.0,8.0,11.0,9.0,6.0,76.0,86.0,67.0,69.0,,,,34.51,,,,129.57720503481025,0.5,0.5773502691896257,0.625,0.7440238091428449,10.25,1.7078251276599339,11.5,2.4494897427831783,73.0,10.230672835481874,70.875,7.623975340988453,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.36363635261708027,0,0.2121212114069993
Nashik,2019-03-11,0,11,72,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,11,3,0.970941817426052,0.23931566428755804,0.0,1.0,0.0,2.0,12.0,8.0,10.0,14.0,63.0,76.0,67.0,75.0,,,,,,,,,0.5,0.5773502691896257,0.375,0.5175491695067657,10.5,1.7320508075688779,11.125,2.232071427428535,74.25,9.53502316025854,70.5,7.46420027292179,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.33333332323232356,0,0.2424242416079992
Nashik,2019-03-18,1,8,72,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,12,3,0.992708874098054,0.120536680255323,0.0,0.0,1.0,0.0,11.0,12.0,11.0,13.0,72.0,63.0,86.0,68.0,,,,,,,,,0.5,0.5773502691896257,0.5,0.5345224838248487,9.75,2.0615528128088307,10.5,2.32992949004287,70.75,5.500000000000005,71.0,7.406560798180411,,0.0,,0.0,,0.0,,0.0,0,0.1428571224489825,0,0.2424242350780535,0,0.2424242416079992
Nashik,2019-03-25,0,14,74,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,13,3,1.0,-1.6081226496766366e-16,1.0,0.0,1.0,1.0,8.0,11.0,8.0,15.0,72.0,72.0,76.0,65.0,,,,,,,,,0.25,0.49999999999999994,0.375,0.5175491695067657,11.25,2.5000000000000004,10.375,2.065879266282796,70.25,4.924428900898058,72.125,7.0394297658667915,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.42424241138659363,0,0.2491582483193325
Nashik,2019-04-01,3,19,144,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,14,4,0.992708874098054,-0.12053668025532288,0.0,1.0,0.0,0.0,14.0,8.0,12.0,9.0,74.0,72.0,63.0,67.0,,,,,,,,,1.0,1.4142135623730951,0.75,1.035098339013531,13.0,4.69041575982343,11.625,3.583194903195431,90.5,35.679125549822544,81.75,26.037061497576314,,0.0,,0.0,,0.0,,0.0,1,0.4285713673469475,1,0.5757575583103771,0,0.4848484832159984
Nashik,2019-04-08,2,23,150,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,15,4,0.9709418174260521,-0.2393156642875575,3.0,0.0,0.0,0.0,19.0,14.0,11.0,10.0,144.0,74.0,72.0,67.0,,,,,,,,,1.5,1.2909944487358056,1.0,1.0690449676496974,16.0,6.48074069840786,13.25,5.284748946598261,110.0,42.80186911806539,92.125,34.48576310802556,,0.0,,0.0,,0.0,,0.0,1,0.285714244897965,1,0.6969696758494038,0,0.5050505033499983
Nashik,2019-04-15,0,16,118,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,16,4,0.9350162426854148,-0.35460488704253545,2.0,3.0,1.0,1.0,23.0,19.0,8.0,11.0,150.0,144.0,72.0,86.0,,,,,,,,,1.25,1.5,0.875,1.1259916264596033,18.0,3.915780041490244,13.875,5.276294695549683,121.5,34.578413304642346,96.125,35.51433312259793,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.484848470156107,0,0.39730639596866535
Nashik,2019-04-22,0,22,139,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,17,4,0.8854560256532099,-0.4647231720437685,0.0,2.0,0.0,1.0,16.0,23.0,14.0,8.0,118.0,150.0,74.0,76.0,,,,,,,,,1.25,1.5,0.75,1.164964745021435,20.0,3.16227766016838,15.625,5.370222128951997,137.75,13.913422775626893,104.0,37.351611171981006,,0.0,,0.0,,0.0,,0.0,0,0.0,1,0.6666666464646471,0,0.4680134664376651
Nashik,2019-04-29,1,23,132,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,18,4,0.8229838658936565,-0.5680647467311557,0.0,0.0,3.0,0.0,22.0,16.0,19.0,12.0,139.0,118.0,144.0,63.0,,,,,,,,,0.75,0.957427107756338,0.875,1.1259916264596033,21.0,3.3665016461206934,17.0,5.707138387268052,134.75,13.400870618483454,112.625,34.379967173590224,,0.0,,0.0,,0.0,,0.0,0,0.1428571224489825,1,0.6969696758494038,0,0.4444444429479985
Nashik,2019-05-06,1,16,119,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,19,5,0.7485107481711013,-0.663122658240795,1.0,0.0,2.0,0.0,23.0,22.0,23.0,11.0,132.0,139.0,150.0,72.0,,,,,,,,,0.5,0.5773502691896256,1.0,1.0690449676496976,19.25,3.774917217635375,17.625,5.208166663999915,127.0,10.230672835481856,118.5,30.208797204977017,,0.0,,0.0,,0.0,,0.0,0,0.1428571224489825,0,0.484848470156107,0,0.400673399324332
Nashik,2019-05-13,2,17,140,,,,,,Maharashtra,20.011,73.79,6110000,0.016487455197132617,0.3924050632911392,0.42084168336673344,88.4,57.9,0.58,31.0,0.43401015228426393,81.8,23.2,0.42594073426039897,12.7,28.1,40.9,82.0,1.03,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,20,5,0.6631226582407952,-0.7485107481711012,1.0,1.0,0.0,1.0,16.0,23.0,16.0,8.0,119.0,132.0,118.0,72.0,,,,,,,,,1.0,0.8164965809277259,1.125,1.1259916264596033,19.5,3.5118845842842465,18.75,3.535533905932738,132.5,9.678154093971967,127.0,24.23103087247539,,0.0,,0.0,,0.0,,0.0,1,0.285714244897965,0,0.5151514995408637,0,0.47138046979333176
