district,date,cholera_cases,typhoid_cases,add_cases,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,sanitation_coverage_pct,od_index,water_access_pct,population_density,urban_pct,wash_index,week_of_year,month
Jalna,2022-08-15,14,9,43,95.6238018930447,-34.053615422469804,28.717115040123417,82.49455196263627,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,33,8
Jalna,2022-08-22,7,12,33,104.89174114315674,0.9426348088908558,25.940192299678063,80.45276586539873,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,34,8
Jalna,2022-08-29,11,11,31,88.85278149354055,-38.669308016666996,26.296308101143826,75.38740915557894,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,35,8
Jalna,2022-09-05,6,10,36,87.78241875165722,-37.08088258684592,19.15882585654425,84.9599451477067,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,36,9
Jalna,2022-09-12,13,11,39,107.15496318639997,-11.896742641752988,18.06332110679766,82.83327239649002,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,37,9
Jalna,2022-09-19,6,9,30,107.84527345383496,12.850190394751253,19.25701560899025,81.08199716246234,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,38,9
Jalna,2022-09-26,12,6,26,82.81917659732457,2.7339353017865173,23.495502169170614,79.16442098324835,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,39,9
Jalna,2022-10-03,2,2,7,9.297091248303955,-6.627959824791435,16.730836681475342,31.42410353107582,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,40,10
Jalna,2022-10-10,0,3,6,2.7154511489648954,0.9356652659816054,16.684357869832976,38.90704952275081,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,41,10
Jalna,2022-10-17,1,3,11,3.3224233764109066,2.3132572889787424,13.22937800542772,37.40599664822299,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,42,10
Jalna,2022-10-24,3,0,12,19.245995027391796,-1.9143661256009894,17.55561162222959,43.613890262308736,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,43,10
Jalna,2022-10-31,5,4,7,30.234027670259422,2.6130582764178523,13.145293986530799,38.60940010751001,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,44,10
Jalna,2022-11-07,3,3,8,12.9068389643732,-2.5378546587342266,12.677478963076553,39.008203946609775,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,45,11
Jalna,2022-11-14,0,1,4,5.050873335390079,-12.757731393148912,11.235475268771701,31.676840267363975,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,46,11
Jalna,2022-11-21,2,2,11,24.212327050194073,-2.4223983533155815,10.830184515803593,42.07471124306313,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,47,11
Jalna,2022-11-28,1,4,10,15.636248839592852,-13.238266045224343,9.52679379268963,44.50916185518135,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,48,11
Jalna,2022-12-05,0,5,9,18.85066196246365,0.9805030601592607,7.910143877605306,37.52261122310673,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,49,12
Jalna,2022-12-12,1,1,10,24.850896907932217,-7.129627979330691,8.475552692653723,39.75098737754492,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,50,12
Jalna,2022-12-19,1,3,4,11.735902881877518,14.303958575581566,12.747442198200051,39.71784993724152,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,51,12
Jalna,2022-12-26,1,4,6,19.805835815675206,-8.158459588128643,6.508421333853731,35.84314691072171,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,52,12
Jalna,2023-01-02,2,5,15,25.985492431624024,-0.9485495905102328,6.732309010332133,41.25583292996726,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,1,1
Jalna,2023-01-09,2,6,12,26.780224403960574,8.325627895749692,11.160348307873043,23.816325022683948,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,2,1
Jalna,2023-01-16,1,5,10,19.29708600011997,3.6017630717681772,10.264583635630393,39.18611755142636,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,3,1
Jalna,2023-01-23,2,2,7,16.368550091713423,2.312421604128512,10.074431202498292,39.62100193973115,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,4,1
Jalna,2023-01-30,1,1,11,39.35487537635181,-7.039308007205357,11.18003703584964,47.28934093859006,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,5,1
Jalna,2023-02-06,3,5,8,14.692924678206785,3.2732541230846413,16.584491766309622,46.43713598168819,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,6,2
Jalna,2023-02-13,1,6,13,27.025750118764506,3.135413242314296,14.971860503451735,46.50326992972363,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,7,2
Jalna,2023-02-20,2,2,7,22.586577418065335,11.731279644780944,15.00624357301836,34.52676440338415,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,8,2
Jalna,2023-02-27,1,3,5,25.46232607779768,-1.976531741309885,15.975523673479563,44.36133299017618,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,9,2
Jalna,2023-03-06,0,6,14,31.03322603544528,2.062617278415875,18.28332002053295,34.81557081022095,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,10,3
Jalna,2023-03-13,1,3,9,9.181504981435332,0.8240923797138432,20.002497305113963,35.720934536656934,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,11,3
Jalna,2023-03-20,2,3,12,13.312122648067241,-10.08580944996969,17.792449475409832,36.13054376206603,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,12,3
Jalna,2023-03-27,2,2,8,13.59637901805527,12.350003670659165,17.366489846006832,39.437098667421296,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,13,3
Jalna,2023-04-03,5,7,9,17.41759069045165,-12.42451134350375,26.895942808540124,46.905253872460655,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,14,4
Jalna,2023-04-10,0,6,4,19.115478441026294,10.240620048788692,30.800161516695237,45.292822251458105,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,15,4
Jalna,2023-04-17,2,10,9,19.36892157448434,-6.214279740507603,24.20642298011785,39.74107293458515,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,16,4
Jalna,2023-04-24,2,4,9,26.46161590272626,20.593675875382303,23.835002845482716,38.09221225456398,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,17,4
Jalna,2023-05-01,2,4,9,19.9594049728947,-12.854874807346459,29.532091017256786,40.36237783764625,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,18,5
Jalna,2023-05-08,1,6,5,16.55451662805006,-3.4459068666023116,35.42796131857788,36.44229243428096,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,19,5
Jalna,2023-05-15,0,5,10,7.483681914941213,-11.90362996907412,30.80792124208475,31.64613084244354,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,20,5
Jalna,2023-05-22,3,2,9,19.88243062407544,13.718249499584527,26.76092785622391,43.85779019143839,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,21,5
Jalna,2023-05-29,2,7,4,23.04563175790289,-6.138719854492841,30.703162628180163,44.435079387270164,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,22,5
Jalna,2023-06-05,4,9,40,109.340154367253,-14.810861888989566,31.342984971682483,76.5096363637895,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,23,6
Jalna,2023-06-12,4,10,46,116.09040125689484,-3.6424232339146294,33.9930001304581,81.3731857036879,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,24,6
Jalna,2023-06-19,5,13,24,108.38757993054116,11.691239135093069,31.964348229284234,75.62639652517583,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,25,6
Jalna,2023-06-26,8,8,40,97.23602350282786,-20.5440032323124,31.94928198593726,82.69016288831902,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,26,6
Jalna,2023-07-03,8,7,37,104.10597971346189,26.363309067324828,30.441180947756575,75.6770343050094,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,27,7
Jalna,2023-07-10,8,13,29,95.13530419332461,2.4679426580367423,26.72571974433304,82.62665283882652,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,28,7
Jalna,2023-07-17,10,6,34,92.98439177038102,-7.71071796045091,31.36991532406418,69.47112170873513,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,29,7
Jalna,2023-07-24,8,10,41,91.47832036741382,-17.336412297903138,31.735770246048606,82.42814826117439,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,30,7
Jalna,2023-07-31,7,11,32,99.39138779074071,-16.15228579488846,31.660116387090955,79.1159271078475,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,31,7
Jalna,2023-08-07,7,19,26,105.29484966419523,27.36369350708379,24.815844464717806,73.57295376834728,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,32,8
Jalna,2023-08-14,7,17,41,94.096778959902,26.26099877798756,28.48037219538971,76.12890543809598,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,33,8
Jalna,2023-08-21,9,12,18,90.29512360419427,-20.264923447848325,23.14266893776451,80.76672402590538,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,34,8
Jalna,2023-08-28,6,16,31,92.3749963852603,-38.79682231657038,28.460489464564,88.74087691174061,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,35,8
Jalna,2023-09-04,8,14,27,111.93330921295176,-46.57347299678465,20.077903557876784,89.50540205718616,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,36,9
Jalna,2023-09-11,5,8,36,91.81124130265646,58.651749760010645,17.953932977497125,68.28703697787356,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,37,9
Jalna,2023-09-18,7,12,36,104.40918822929476,-6.967267346723793,16.825235117553955,79.76704763395851,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,38,9
Jalna,2023-09-25,3,13,34,98.0791773590549,26.322952491314023,18.220195574225748,74.51028227267189,1,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,39,9
Jalna,2023-10-02,4,5,14,31.6640036444904,-1.966741140864094,16.188785763460242,38.436096070471365,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,40,10
Jalna,2023-10-09,4,1,9,27.31519918697426,10.85419614359834,11.79514687352818,42.19954461404214,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,41,10
Jalna,2023-10-16,1,2,12,11.224287633121225,-10.443399399251769,13.050414084144641,45.24005564676398,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,42,10
Jalna,2023-10-23,2,2,8,3.6044984998589804,-6.16519021959377,14.138654458093034,32.87050490628586,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,43,10
Jalna,2023-10-30,0,5,7,15.57649965328887,9.34551348151855,14.851257397847181,34.54606733988619,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,44,10
Jalna,2023-11-06,0,4,10,8.091960566584497,-6.848812541923081,9.117639564920703,37.1890828640868,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,45,11
Jalna,2023-11-13,1,5,6,24.391977317841036,-4.8584068196777475,11.772387242138816,44.41870422494932,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,46,11
Jalna,2023-11-20,2,2,6,25.380938712672833,-5.153926345739941,10.091236129081926,37.17775882332458,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,47,11
Jalna,2023-11-27,0,2,6,12.38639517337322,4.35232781334747,8.282997698692762,40.35090608368702,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,48,11
Jalna,2023-12-04,1,5,6,1.9674362248162183,-3.6828240352530814,9.323676740950535,43.16814449136255,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,49,12
Jalna,2023-12-11,2,5,13,23.4298750097849,12.262313866287787,6.869240664673451,40.36775271622662,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,50,12
Jalna,2023-12-18,2,5,14,16.357727975565442,0.5129652627977901,6.527892523745277,36.23349026665439,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,51,12
Jalna,2023-12-25,2,2,6,35.611408552131365,-1.4981880882960334,7.807121916607692,41.714714201252335,0,0.55,0.4307291905927033,0.70132409788524,1905.8172729278872,0.5,0.6143838010355555,52,12
Kolhapur,2022-01-03,2,5,14,23.579166508530953,-0.11929769942344924,7.614570844678089,44.64573124149596,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,1,1
Kolhapur,2022-01-10,4,6,11,21.354572509850822,-6.896366275086989,10.745591031421581,36.64780157797741,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,2,1
Kolhapur,2022-01-17,1,4,5,19.88662995285103,-2.248712870908689,10.80722883620071,39.894799229206505,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,3,1
Kolhapur,2022-01-24,2,5,11,12.35677185785186,0.4024734789643347,9.991624100501694,46.15637079806602,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,4,1
Kolhapur,2022-01-31,3,3,15,17.368664027965735,1.031301075805663,12.729481305784358,33.242512925212395,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,5,1
Kolhapur,2022-02-07,2,2,5,22.581088400499493,-13.161519694282937,14.57727989423346,42.792560393658675,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,6,2
Kolhapur,2022-02-14,2,7,14,20.6845665960602,-5.049086095761036,13.305564167674083,30.738978373485732,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,7,2
Kolhapur,2022-02-21,2,4,12,16.97568388681588,3.2889750446067385,13.686889730689325,45.313086964386606,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,8,2
Kolhapur,2022-02-28,2,2,6,12.068269260371611,14.04488341052964,12.257574916480042,36.54988315265904,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,9,2
Kolhapur,2022-03-07,2,5,10,34.96774289014712,7.203391783286083,19.87282067886474,47.54378900115408,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,10,3
Kolhapur,2022-03-14,4,4,11,6.911038337883813,-9.086481927980795,18.32084192236149,37.70910498159102,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,11,3
Kolhapur,2022-03-21,1,6,6,0.0,11.980488610539375,22.752520779656177,40.81869925397167,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,12,3
Kolhapur,2022-03-28,0,6,15,31.91402697181573,8.673542931617787,22.97271250654446,36.63641777209449,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,13,3
Kolhapur,2022-04-04,2,1,9,17.065315561134653,0.48506043004424837,23.080473964126,35.36104407837966,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,14,4
Kolhapur,2022-04-11,4,10,4,29.26610873459475,0.6929866764888517,23.305906357089043,24.44605291787655,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,15,4
Kolhapur,2022-04-18,5,9,5,19.202373918216185,12.44532180664468,26.3769425428356,31.809748179872052,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,16,4
Kolhapur,2022-04-25,1,5,10,14.942338069806695,6.736782374305907,24.114378126260366,52.7400187715035,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,17,4
Kolhapur,2022-05-02,3,1,6,13.893132895633968,11.262578483760128,32.9872763783056,34.39807008597986,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,18,5
Kolhapur,2022-05-09,3,3,5,0.9066852241250771,-3.5341332755647796,32.120379757726695,36.08145008932989,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,19,5
Kolhapur,2022-05-16,1,3,4,14.88339598845845,-12.246705712555066,30.779902902396824,41.760834181942386,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,20,5
Kolhapur,2022-05-23,3,9,7,23.35401327183035,-7.2593585330291655,30.838038292670987,37.23382063411713,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,21,5
Kolhapur,2022-05-30,1,4,12,30.835102294387724,17.05293068776492,32.90413856257402,31.768344402929188,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,22,5
Kolhapur,2022-06-06,8,11,41,111.06014529454586,-45.20781956709529,30.702655495650635,80.46782760454109,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,23,6
Kolhapur,2022-06-13,12,8,36,99.5057732032263,57.84000959196363,30.680378362077036,87.22970019139866,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,24,6
Kolhapur,2022-06-20,4,6,45,104.63378734125683,-12.632581086885576,30.98091093042192,79.94339014764975,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,25,6
Kolhapur,2022-06-27,5,13,34,83.60737410225629,-24.660279665023836,33.84928505738919,81.78912843411845,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,26,6
Kolhapur,2022-07-04,11,18,51,105.65093964648376,0.06773690116796714,33.454777654535526,73.52834215841493,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,27,7
Kolhapur,2022-07-11,10,11,37,108.13729598320577,-59.457987708196036,30.337849142453013,73.96124220184998,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,28,7
Kolhapur,2022-07-18,15,7,28,105.44474172773569,28.935040820955027,28.989011317861202,90.91049112635609,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,29,7
Kolhapur,2022-07-25,4,13,30,103.25503557179064,19.522690740450123,28.458546992623937,79.61392373610845,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,30,7
Kolhapur,2022-08-01,8,9,32,91.74444818912393,-63.77208154563612,25.786636745654857,80.99515329524738,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,31,8
Kolhapur,2022-08-08,11,14,36,117.69357165112856,17.473944746556562,29.70507740461323,81.50000014315961,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,32,8
Kolhapur,2022-08-15,5,9,35,85.8571226289417,28.232129214898656,24.257224782741808,86.3374707283255,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,33,8
Kolhapur,2022-08-22,9,7,34,87.64796344147084,-9.50184397454591,23.97335398473469,81.98890549676555,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,34,8
Kolhapur,2022-08-29,8,20,36,108.0281148946829,16.579791231193624,24.194283514802414,79.53943126457285,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,35,8
Kolhapur,2022-09-05,8,10,36,105.39839322757086,-43.38828192343303,22.108733211499903,88.48790917482366,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,36,9
Kolhapur,2022-09-12,4,12,50,92.10055072530355,7.920618730668631,18.885490133035194,67.03870108147413,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,37,9
Kolhapur,2022-09-19,8,6,40,101.6816260394714,0.772723501151206,22.005369975540845,75.40535285299536,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,38,9
Kolhapur,2022-09-26,7,8,35,98.36269994752709,4.584053817524243,19.381749095233445,77.71981282053977,1,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,39,9
Kolhapur,2022-10-03,6,5,11,23.897149478148712,7.887224933035469,16.43934373008913,39.207714135608704,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,40,10
Kolhapur,2022-10-10,4,5,16,40.2339368253857,-3.548505084179703,15.17229226970737,38.80809724434295,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,41,10
Kolhapur,2022-10-17,2,7,6,10.100615398128802,3.9677308543097434,13.642834978514351,44.32243951648061,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,42,10
Kolhapur,2022-10-24,3,1,7,10.796923553345108,-5.294682949528937,11.295104702892033,37.42205957707106,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,43,10
Kolhapur,2022-10-31,1,3,12,17.990845547873526,2.7694380684575632,13.73755034530792,31.48367649559556,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,44,10
Kolhapur,2022-11-07,0,6,8,1.6497686979747357,14.010229398831552,8.361041528513567,37.57649001566496,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,45,11
Kolhapur,2022-11-14,2,3,7,5.795935191597184,-0.8829990904194783,11.268189480508513,38.17283609005624,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,46,11
Kolhapur,2022-11-21,2,4,13,16.553789777917757,4.988145583812929,9.334999454810264,39.30128908401736,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,47,11
Kolhapur,2022-11-28,4,6,6,29.42159060287609,-11.353458413499716,13.24425833841277,36.139589466841585,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,48,11
Kolhapur,2022-12-05,5,1,13,46.29908433664263,-12.270525159847638,2.665380086544542,36.81209778447129,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,49,12
Kolhapur,2022-12-12,4,5,12,24.70968178782731,-7.798211209665435,9.238299203817334,40.13549197954253,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,50,12
Kolhapur,2022-12-19,2,3,10,22.884369491434306,8.755866731176111,6.360179145964223,24.64572005955701,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,51,12
Kolhapur,2022-12-26,2,5,13,39.720174680222755,-3.494705830363547,9.579239238127952,39.01801100606335,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,52,12
Kolhapur,2023-01-02,1,2,7,21.545943070674596,5.023098649645258,7.1454021654684094,44.209676015456395,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,1,1
Kolhapur,2023-01-09,3,3,6,0.0,-0.03435627852426393,9.246715637310126,43.72079094254995,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,2,1
Kolhapur,2023-01-16,3,4,8,18.150350347651276,12.882844151786625,9.660765719160713,36.25491107744827,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,3,1
Kolhapur,2023-01-23,2,6,11,33.21719600222477,-8.995394968162634,12.064044718961956,40.84796045486985,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,4,1
Kolhapur,2023-01-30,3,2,8,0.0,-16.8577290933153,9.572058883584353,37.06598364996621,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,5,1
Kolhapur,2023-02-06,1,3,6,17.77180789505905,-3.402704314091949,12.777335253905408,35.39619743719777,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,6,2
Kolhapur,2023-02-13,2,3,8,31.37445280733361,-18.565691072615603,14.686679824063432,48.872855735666796,0,0.5222222222222221,0.5427334329596294,0.6245361941539043,2569.3003697874974,0.4666666666666667,0.5501566799585248,7,2
