district,date,cholera_cases,typhoid_cases,add_cases,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,state,latitude,longitude,population_2024,population_density,urban_pct,sanitation_coverage_pct,urban_sanitation_pct,rural_sanitation_pct,od_index,od_pct,water_access_pct,piped_water_pct,unprotected_water_src_pct,wash_index,children_u5_diarrhea_pct,stunting_u5_pct,anemia_women_pct,phc_coverage_pct,asha_per_1000,wash_risk_category,data_source,survey_year
Osmanabad,2022-10-31,0,4,24,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2022-11-07,0,1,33,45.83,241.47498413916222,30.0,81.3,1.0,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2022-11-14,0,3,24,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2022-11-21,1,2,30,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2022-11-28,1,5,24,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2022-12-05,0,9,27,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2022-12-12,0,4,16,0.35,-97.39218318898742,28.6,56.1,0.0,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2022-12-19,0,5,20,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2022-12-26,0,5,26,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-01-02,0,2,18,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-01-09,0,2,24,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-01-16,1,2,22,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-01-23,0,7,18,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-01-30,0,6,23,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-02-06,2,1,25,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-02-13,0,6,22,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-02-20,0,2,19,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-02-27,0,2,14,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-03-06,1,4,16,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-03-13,0,3,29,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-03-20,0,3,26,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-03-27,0,2,16,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-04-03,0,8,27,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-04-10,0,3,39,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-04-17,1,4,45,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-04-24,0,8,27,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-05-01,0,4,43,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-05-08,0,8,35,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-05-15,0,1,44,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-05-22,0,7,36,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-05-29,0,5,35,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-06-05,1,7,67,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-06-12,0,4,76,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-06-19,0,4,72,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-06-26,1,9,84,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-07-03,1,8,75,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-07-10,1,7,82,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-07-17,0,3,63,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-07-24,1,2,72,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-07-31,0,2,74,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-08-07,2,4,76,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-08-14,0,9,72,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-08-21,1,4,79,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-08-28,0,7,76,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-09-04,1,7,66,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-09-11,0,4,69,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-09-18,1,9,92,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-09-25,2,6,74,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-10-02,1,4,30,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-10-09,0,5,28,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-10-16,0,4,26,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-10-23,0,2,24,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-10-30,0,3,21,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-11-06,0,4,40,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-11-13,1,3,29,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-11-20,0,1,29,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-11-27,0,2,25,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-12-04,0,3,26,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-12-11,0,5,17,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-12-18,0,2,21,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Osmanabad,2023-12-25,0,1,23,,,,,,Maharashtra,18.178,76.042,1657000,0.005878136200716846,0.16455696202531644,0.30861723446893796,80.6,45.5,0.6799999999999999,36.0,0.29187817258883253,76.2,28.8,0.6676,16.9,27.9,47.9,73.2,1.1,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2018-12-31,4,10,42,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-01-07,0,11,29,175.06,151.2474226657629,26.9,91.7,1.0,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-01-14,1,12,40,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-01-21,0,10,38,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-01-28,0,9,30,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-02-04,2,5,36,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-02-11,1,11,47,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-02-18,3,5,36,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-02-25,0,13,33,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-03-04,0,11,37,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-03-11,2,8,44,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-03-18,1,7,41,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-03-25,2,5,36,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-04-01,2,17,70,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-04-08,1,14,63,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-04-15,2,15,92,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-04-22,4,18,83,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-04-29,2,28,67,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-05-06,1,12,70,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-05-13,0,16,71,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-05-20,2,13,57,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
Palghar,2019-05-27,0,15,66,,,,,,Maharashtra,19.697,72.765,2990000,0.016009557945041816,0.21518987341772153,0.24248496993987975,80.4,47.9,0.74,39.0,0.368020304568528,79.2,25.8,0.6604,15.5,33.8,47.6,77.2,1.11,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21
